Cause-Effect	Cause	Effect	Test	Lag	Bootstrap:Mean1	AbsBootstrap:Mean1	Coef1	Bootstrap:Std1	Bootstrap:Freq1	Bootstrap:Mean2	AbsBootstrap:Mean2	Coef2	Bootstrap:Std2	Bootstrap:Freq2	Bootstrap:Mean	AbsBootstrap:Mean	Coef	Bootstrap:Std	Bootstrap:Freq
G92-G18	G92	G18	e	2	-0.0009402823712617736	0.0009402823712617736	1.0	0.009402823712617739	0.01						-0.0009402823712617736	0.0009402823712617736	1.0	0.009402823712617739	0.01
G83-G2	G83	G2	e	2	-0.00043355497233483716	0.00043355497233483716	1.0	0.004335549723348372	0.01						-0.00043355497233483716	0.00043355497233483716	1.0	0.004335549723348372	0.01
G78-G67	G78	G67	e	2	-0.0010307791835115628	0.0010307791835115628	1.0	0.010307791835115623	0.01						-0.0010307791835115628	0.0010307791835115628	1.0	0.010307791835115623	0.01
G78-G83	G78	G83	e	2	0.0013842466327367159	0.0013842466327367159	1.0	0.013842466327367145	0.01						0.0013842466327367159	0.0013842466327367159	1.0	0.013842466327367145	0.01
G88-G54	G88	G54	e	2	0.000519070592575114	0.000519070592575114	1.0	0.005190705925751139	0.01						0.000519070592575114	0.000519070592575114	1.0	0.005190705925751139	0.01
G78-G90	G78	G90	e	2	0.001165508737611886	0.001165508737611886	1.0	0.01165508737611886	0.01						0.001165508737611886	0.001165508737611886	1.0	0.01165508737611886	0.01
G95-G55	G95	G55	e	2	0.0007328435438043089	0.0007328435438043089	1.0	0.0073284354380430865	0.01						0.0007328435438043089	0.0007328435438043089	1.0	0.0073284354380430865	0.01
G28-G42	G28	G42	e	2	-0.0011679324920785914	0.0011679324920785914	1.0	0.011679324920785912	0.01						-0.0011679324920785914	0.0011679324920785914	1.0	0.011679324920785912	0.01
G28-G35	G28	G35	e	2	-0.0009822149582633687	0.0009822149582633687	1.0	0.009822149582633683	0.01						-0.0009822149582633687	0.0009822149582633687	1.0	0.009822149582633683	0.01
G30-G8	G30	G8	e	2	-0.0009854812695996066	0.0009854812695996066	1.0	0.009854812695996066	0.01						-0.0009854812695996066	0.0009854812695996066	1.0	0.009854812695996066	0.01
G28-G19	G28	G19	e	2	0.0006937906015802899	0.0006937906015802899	1.0	0.0069379060158028995	0.01						0.0006937906015802899	0.0006937906015802899	1.0	0.0069379060158028995	0.01
G30-G16	G30	G16	e	2	-0.0011706553186711112	0.0011706553186711112	1.0	0.0117065531867111	0.01						-0.0011706553186711112	0.0011706553186711112	1.0	0.0117065531867111	0.01
G30-G33	G30	G33	e	2	-0.0006693788072236682	0.0006693788072236682	1.0	0.006693788072236679	0.01						-0.0006693788072236682	0.0006693788072236682	1.0	0.006693788072236679	0.01
G29-G99	G29	G99	e	2	0.0010657906703876153	0.0010657906703876153	1.0	0.010657906703876152	0.01						0.0010657906703876153	0.0010657906703876153	1.0	0.010657906703876152	0.01
G30-G70	G30	G70	e	2	0.000968103054365052	0.000968103054365052	1.0	0.009681030543650517	0.01						0.000968103054365052	0.000968103054365052	1.0	0.009681030543650517	0.01
G30-G93	G30	G93	e	2	0.0011375953427920575	0.0011375953427920575	1.0	0.011375953427920575	0.01						0.0011375953427920575	0.0011375953427920575	1.0	0.011375953427920575	0.01
G30-G98	G30	G98	e	2	0.001607429588798028	0.001607429588798028	1.0	0.016074295887980282	0.01						0.001607429588798028	0.001607429588798028	1.0	0.016074295887980282	0.01
G30-G100	G30	G100	e	2	0.0011531018978664781	0.0011531018978664781	1.0	0.011531018978664766	0.01						0.0011531018978664781	0.0011531018978664781	1.0	0.011531018978664766	0.01
G31-G12	G31	G12	e	2	0.0007458413158541318	0.0007458413158541318	1.0	0.007458413158541305	0.01						0.0007458413158541318	0.0007458413158541318	1.0	0.007458413158541305	0.01
G31-G18	G31	G18	e	2	0.0011978748656309248	0.0011978748656309248	1.0	0.011978748656309246	0.01						0.0011978748656309248	0.0011978748656309248	1.0	0.011978748656309246	0.01
G30-G75	G30	G75	e	2	0.001074210852499118	0.001074210852499118	1.0	0.010742108524991184	0.01						0.001074210852499118	0.001074210852499118	1.0	0.010742108524991184	0.01
G27-G21	G27	G21	e	2	-0.001023837385924152	0.001023837385924152	1.0	0.01023837385924152	0.01						-0.001023837385924152	0.001023837385924152	1.0	0.01023837385924152	0.01
G29-G97	G29	G97	e	2	0.0005041202863962599	0.0005041202863962599	1.0	0.005041202863962603	0.01						0.0005041202863962599	0.0005041202863962599	1.0	0.005041202863962603	0.01
G29-G71	G29	G71	e	2	0.001488627211711266	0.001488627211711266	1.0	0.014886272117112676	0.01	0.0018244982190021447	0.0018244982190021447	2.0	0.018244982190021453	0.01	0.0018244982190021447	0.0018244982190021447	2.0	0.018244982190021453	0.01
G27-G64	G27	G64	e	2	-0.0009791173980541802	0.0009791173980541802	1.0	0.009791173980541803	0.01						-0.0009791173980541802	0.0009791173980541802	1.0	0.009791173980541803	0.01
G27-G89	G27	G89	e	2	0.0011898863351849003	0.0011898863351849003	1.0	0.011898863351848993	0.01						0.0011898863351849003	0.0011898863351849003	1.0	0.011898863351848993	0.01
G27-G94	G27	G94	e	2	-0.0013177649868303424	0.0013177649868303424	1.0	0.013177649868303418	0.01						-0.0013177649868303424	0.0013177649868303424	1.0	0.013177649868303418	0.01
G28-G4	G28	G4	e	2	0.0010364320694003495	0.0010364320694003495	1.0	0.01036432069400349	0.01	0.0011326944187964932	0.0011326944187964932	2.0	0.011326944187964934	0.01	0.0011326944187964932	0.0011326944187964932	2.0	0.011326944187964934	0.01
G39-G10	G39	G10	e	2	-0.0009201855099633928	0.0009201855099633928	1.0	0.009201855099633928	0.01						-0.0009201855099633928	0.0009201855099633928	1.0	0.009201855099633928	0.01
G40-G52	G40	G52	e	2	-0.0012597123397170827	0.0012597123397170827	1.0	0.012597123397170822	0.01						-0.0012597123397170827	0.0012597123397170827	1.0	0.012597123397170822	0.01
G39-G8	G39	G8	e	2	0.0009410153761965893	0.0009410153761965893	1.0	0.009410153761965896	0.01						0.0009410153761965893	0.0009410153761965893	1.0	0.009410153761965896	0.01
G5-G53	G5	G53	e	2	-0.0012655147263731829	0.0012655147263731829	1.0	0.012655147263731834	0.01	-0.0013710880021385757	0.0013710880021385757	2.0	0.013710880021385758	0.01	-0.0013710880021385757	0.0013710880021385757	2.0	0.013710880021385758	0.01
G5-G83	G5	G83	e	2	-0.0013904821230473468	0.0013904821230473468	1.0	0.013904821230473466	0.01	-0.001245194329750842	0.001245194329750842	2.0	0.012451943297508417	0.01	-0.0013904821230473468	0.0013904821230473468	1.0	0.013904821230473466	0.01
G5-G99	G5	G99	e	2	0.0010746529986944817	0.0010746529986944817	1.0	0.010746529986944817	0.01	0.0013142555201952214	0.0013142555201952214	2.0	0.013142555201952205	0.01	0.0013142555201952214	0.0013142555201952214	2.0	0.013142555201952205	0.01
G5-G40	G5	G40	e	2	0.0008999961386196179	0.0008999961386196179	1.0	0.00899996138619618	0.01	0.0010397680081764855	0.0010397680081764855	2.0	0.010397680081764858	0.01	0.0010397680081764855	0.0010397680081764855	2.0	0.010397680081764858	0.01
G24-G7	G24	G7	e	2	-0.0014514172099503887	0.0014514172099503887	1.0	0.014514172099503885	0.01						-0.0014514172099503887	0.0014514172099503887	1.0	0.014514172099503885	0.01
G24-G8	G24	G8	e	2	0.0007630518556073618	0.0007630518556073618	1.0	0.007630518556073617	0.01						0.0007630518556073618	0.0007630518556073618	1.0	0.007630518556073617	0.01
G24-G26	G24	G26	e	2	-0.001686958421467656	0.001686958421467656	1.0	0.016869584214676565	0.01						-0.001686958421467656	0.001686958421467656	1.0	0.016869584214676565	0.01
G35-G12	G35	G12	e	2	-0.0008165970563879109	0.0008165970563879109	1.0	0.008165970563879105	0.01						-0.0008165970563879109	0.0008165970563879109	1.0	0.008165970563879105	0.01
G35-G21	G35	G21	e	2	-0.0005475300561808774	0.0005475300561808774	1.0	0.005475300561808775	0.01						-0.0005475300561808774	0.0005475300561808774	1.0	0.005475300561808775	0.01
G35-G26	G35	G26	e	2	0.0008897647762049463	0.0008897647762049463	1.0	0.008897647762049462	0.01						0.0008897647762049463	0.0008897647762049463	1.0	0.008897647762049462	0.01
G35-G31	G35	G31	e	2	0.0006081107517932571	0.0006081107517932571	1.0	0.006081107517932572	0.01						0.0006081107517932571	0.0006081107517932571	1.0	0.006081107517932572	0.01
G35-G51	G35	G51	e	2	0.0013955959953708254	0.0013955959953708254	1.0	0.013955959953708252	0.01						0.0013955959953708254	0.0013955959953708254	1.0	0.013955959953708252	0.01
G34-G97	G34	G97	e	2	-0.000409345638650098	0.000409345638650098	1.0	0.00409345638650098	0.01						-0.000409345638650098	0.000409345638650098	1.0	0.00409345638650098	0.01
G35-G56	G35	G56	e	2	-0.0011340211044488908	0.0011340211044488908	1.0	0.011340211044488893	0.01						-0.0011340211044488908	0.0011340211044488908	1.0	0.011340211044488893	0.01
G35-G71	G35	G71	e	2	-0.0015442156126650789	0.0015442156126650789	1.0	0.01544215612665079	0.01						-0.0015442156126650789	0.0015442156126650789	1.0	0.01544215612665079	0.01
G35-G82	G35	G82	e	2	0.0004518964744649268	0.0004518964744649268	1.0	0.004518964744649268	0.01						0.0004518964744649268	0.0004518964744649268	1.0	0.004518964744649268	0.01
G36-G49	G36	G49	e	2	0.001017205830705983	0.001017205830705983	1.0	0.010172058307059825	0.01						0.001017205830705983	0.001017205830705983	1.0	0.010172058307059825	0.01
G36-G58	G36	G58	e	2	-0.0010959084018991275	0.0010959084018991275	1.0	0.010959084018991271	0.01						-0.0010959084018991275	0.0010959084018991275	1.0	0.010959084018991271	0.01
G5-G59	G5	G59	e	2	-0.00045043324218982346	0.00045043324218982346	1.0	0.004504332421898234	0.01						-0.00045043324218982346	0.00045043324218982346	1.0	0.004504332421898234	0.01
G5-G51	G5	G51	e	2	-0.0015053439979393287	0.0015053439979393287	1.0	0.015053439979393285	0.01						-0.0015053439979393287	0.0015053439979393287	1.0	0.015053439979393285	0.01
G38-G80	G38	G80	e	2	0.00044539836340934657	0.00044539836340934657	1.0	0.004453983634093468	0.01						0.00044539836340934657	0.00044539836340934657	1.0	0.004453983634093468	0.01
G5-G26	G5	G26	e	2	-0.0019348407602648126	0.0019348407602648126	1.0	0.01934840760264813	0.01	0.0011203533967363655	0.0011203533967363655	2.0	0.011203533967363656	0.01	-0.0019348407602648126	0.0019348407602648126	1.0	0.01934840760264813	0.01
G8-G76	G8	G76	e	2	-0.0011141892000236335	0.0011141892000236335	1.0	0.011141892000236337	0.01						-0.0011141892000236335	0.0011141892000236335	1.0	0.011141892000236337	0.01
G8-G92	G8	G92	e	2	-0.001159399262875798	0.001159399262875798	1.0	0.011593992628757982	0.01						-0.001159399262875798	0.001159399262875798	1.0	0.011593992628757982	0.01
G7-G40	G7	G40	e	2	0.0012049977722036977	0.0012049977722036977	1.0	0.012049977722036974	0.01						0.0012049977722036977	0.0012049977722036977	1.0	0.012049977722036974	0.01
G8-G96	G8	G96	e	2	0.0013596054702246926	0.0013596054702246926	1.0	0.01359605470224692	0.01						0.0013596054702246926	0.0013596054702246926	1.0	0.01359605470224692	0.01
G8-G98	G8	G98	e	2	0.001254977436806738	0.001254977436806738	1.0	0.012549774368067378	0.01						0.001254977436806738	0.001254977436806738	1.0	0.012549774368067378	0.01
G9-G12	G9	G12	e	2	0.0010040823701297221	0.0010040823701297221	1.0	0.010040823701297222	0.01						0.0010040823701297221	0.0010040823701297221	1.0	0.010040823701297222	0.01
G9-G81	G9	G81	e	2	0.0009098228674134701	0.0009098228674134701	1.0	0.0090982286741347	0.01						0.0009098228674134701	0.0009098228674134701	1.0	0.0090982286741347	0.01
G9-G87	G9	G87	e	2	0.0005766414427585835	0.0005766414427585835	1.0	0.005766414427585836	0.01						0.0005766414427585835	0.0005766414427585835	1.0	0.005766414427585836	0.01
G10-G1	G10	G1	e	2	-0.0012985520702812185	0.0012985520702812185	1.0	0.012985520702812175	0.01						-0.0012985520702812185	0.0012985520702812185	1.0	0.012985520702812175	0.01
G10-G8	G10	G8	e	2	-0.0010071721868833094	0.0010071721868833094	1.0	0.010071721868833091	0.01						-0.0010071721868833094	0.0010071721868833094	1.0	0.010071721868833091	0.01
G8-G97	G8	G97	e	2	0.0004250435432920649	0.0004250435432920649	1.0	0.004250435432920649	0.01						0.0004250435432920649	0.0004250435432920649	1.0	0.004250435432920649	0.01
G4-G75	G4	G75	e	2	-0.0011381630710595163	0.0011381630710595163	1.0	0.011381630710595158	0.01						-0.0011381630710595163	0.0011381630710595163	1.0	0.011381630710595158	0.01
G7-G26	G7	G26	e	2	-0.0017332889255405658	0.0017332889255405658	1.0	0.01733288925540566	0.01						-0.0017332889255405658	0.0017332889255405658	1.0	0.01733288925540566	0.01
G7-G10	G7	G10	e	2	0.000791348975358719	0.000791348975358719	1.0	0.007913489753587188	0.01	0.000992036460821733	0.000992036460821733	2.0	0.009920364608217326	0.01	0.000992036460821733	0.000992036460821733	2.0	0.009920364608217326	0.01
G4-G83	G4	G83	e	2	-0.001302015460973618	0.001302015460973618	1.0	0.01302015460973617	0.01						-0.001302015460973618	0.001302015460973618	1.0	0.01302015460973617	0.01
G4-G98	G4	G98	e	2	-0.0013979639136936575	0.0013979639136936575	1.0	0.013979639136936575	0.01						-0.0013979639136936575	0.0013979639136936575	1.0	0.013979639136936575	0.01
G4-G99	G4	G99	e	2	0.0013388902796605748	0.0013388902796605748	1.0	0.013388902796605748	0.01						0.0013388902796605748	0.0013388902796605748	1.0	0.013388902796605748	0.01
G36-G91	G36	G91	e	2	0.0015156536771420849	0.0015156536771420849	1.0	0.015156536771420842	0.01						0.0015156536771420849	0.0015156536771420849	1.0	0.015156536771420842	0.01
G34-G8	G34	G8	e	2	0.0009206458755613833	0.0009206458755613833	1.0	0.00920645875561383	0.01	0.0010221228387905428	0.0010221228387905428	2.0	0.010221228387905434	0.01	0.0010221228387905428	0.0010221228387905428	2.0	0.010221228387905434	0.01
G31-G66	G31	G66	e	2	-0.00095107832065809	0.00095107832065809	1.0	0.009510783206580905	0.01						-0.00095107832065809	0.00095107832065809	1.0	0.009510783206580905	0.01
G31-G71	G31	G71	e	2	-0.0019185984979473132	0.0019185984979473132	1.0	0.019185984979473134	0.01						-0.0019185984979473132	0.0019185984979473132	1.0	0.019185984979473134	0.01
G41-G56	G41	G56	e	2	0.0012298072341170399	0.0012298072341170399	1.0	0.012298072341170394	0.01						0.0012298072341170399	0.0012298072341170399	1.0	0.012298072341170394	0.01
G41-G58	G41	G58	e	2	0.001383044426128444	0.001383044426128444	1.0	0.013830444261284443	0.01						0.001383044426128444	0.001383044426128444	1.0	0.013830444261284443	0.01
G41-G9	G41	G9	e	2	0.0004877816926912315	0.0004877816926912315	1.0	0.004877816926912314	0.01						0.0004877816926912315	0.0004877816926912315	1.0	0.004877816926912314	0.01
G41-G75	G41	G75	e	2	-0.0010865343394533906	0.0010865343394533906	1.0	0.010865343394533888	0.01						-0.0010865343394533906	0.0010865343394533906	1.0	0.010865343394533888	0.01
G42-G15	G42	G15	e	2	-0.00024553953702909526	0.00024553953702909526	1.0	0.0024553953702909533	0.01						-0.00024553953702909526	0.00024553953702909526	1.0	0.0024553953702909533	0.01
G42-G17	G42	G17	e	2	0.0006128154683619665	0.0006128154683619665	1.0	0.006128154683619662	0.01						0.0006128154683619665	0.0006128154683619665	1.0	0.006128154683619662	0.01
G42-G45	G42	G45	e	2	-0.0007914029235925172	0.0007914029235925172	1.0	0.007914029235925166	0.01						-0.0007914029235925172	0.0007914029235925172	1.0	0.007914029235925166	0.01
G42-G60	G42	G60	e	2	0.0007443563798325911	0.0007443563798325911	1.0	0.007443563798325911	0.01						0.0007443563798325911	0.0007443563798325911	1.0	0.007443563798325911	0.01
G42-G67	G42	G67	e	2	-0.0011428434364387009	0.0011428434364387009	1.0	0.011428434364387006	0.01						-0.0011428434364387009	0.0011428434364387009	1.0	0.011428434364387006	0.01
G41-G98	G41	G98	e	2	0.0015304041859285798	0.0015304041859285798	1.0	0.015304041859285794	0.01						0.0015304041859285798	0.0015304041859285798	1.0	0.015304041859285794	0.01
G37-G6	G37	G6	e	2	-7.885087995555157e-05	7.885087995555157e-05	1.0	0.0007885087995555155	0.01						-7.885087995555157e-05	7.885087995555157e-05	1.0	0.0007885087995555155	0.01
G40-G59	G40	G59	e	2	0.0007036122763040773	0.0007036122763040773	1.0	0.007036122763040771	0.01						0.0007036122763040773	0.0007036122763040773	1.0	0.007036122763040771	0.01
G40-G39	G40	G39	e	2	-0.0005746697284471347	0.0005746697284471347	1.0	0.0057466972844713434	0.01						-0.0005746697284471347	0.0005746697284471347	1.0	0.0057466972844713434	0.01
G37-G57	G37	G57	e	2	-0.001096778162864326	0.001096778162864326	1.0	0.010967781628643255	0.01						-0.001096778162864326	0.001096778162864326	1.0	0.010967781628643255	0.01
G37-G64	G37	G64	e	2	-0.001771356598286766	0.001771356598286766	1.0	0.01771356598286765	0.01						-0.001771356598286766	0.001771356598286766	1.0	0.01771356598286765	0.01
G37-G70	G37	G70	e	2	-0.0003265532648063162	0.0003265532648063162	1.0	0.0032655326480631615	0.01						-0.0003265532648063162	0.0003265532648063162	1.0	0.0032655326480631615	0.01
G37-G76	G37	G76	e	2	-0.0019917644858743638	0.0019917644858743638	1.0	0.019917644858743633	0.01	0.0015047983495570418	0.0015047983495570418	2.0	0.015047983495570417	0.01	-0.0019917644858743638	0.0019917644858743638	1.0	0.019917644858743633	0.01
G41-G42	G41	G42	e	2	-0.0011079970705688874	0.0011079970705688874	1.0	0.011079970705688873	0.01						-0.0011079970705688874	0.0011079970705688874	1.0	0.011079970705688873	0.01
G41-G35	G41	G35	e	2	0.001122318197389046	0.001122318197389046	1.0	0.01122318197389046	0.01						0.001122318197389046	0.001122318197389046	1.0	0.01122318197389046	0.01
G41-G28	G41	G28	e	2	-0.0009887691999074049	0.0009887691999074049	1.0	0.009887691999074048	0.01						-0.0009887691999074049	0.0009887691999074049	1.0	0.009887691999074048	0.01
G33-G46	G33	G46	e	2	0.002525973296413349	0.002525973296413349	1.0	0.025259732964133495	0.01						0.002525973296413349	0.002525973296413349	1.0	0.025259732964133495	0.01
G31-G89	G31	G89	e	2	0.001234720984684697	0.001234720984684697	1.0	0.012347209846846964	0.01						0.001234720984684697	0.001234720984684697	1.0	0.012347209846846964	0.01
G31-G90	G31	G90	e	2	-0.0011953651319095747	0.0011953651319095747	1.0	0.011953651319095747	0.01						-0.0011953651319095747	0.0011953651319095747	1.0	0.011953651319095747	0.01
G31-G91	G31	G91	e	2	0.00129043042652581	0.00129043042652581	1.0	0.012904304265258102	0.01	-0.0018281295461769064	0.0018281295461769064	2.0	0.018281295461769063	0.01	-0.0018281295461769064	0.0018281295461769064	2.0	0.018281295461769063	0.01
G31-G95	G31	G95	e	2	-0.0009505043587601579	0.0009505043587601579	1.0	0.00950504358760158	0.01	-0.001826994768521501	0.001826994768521501	2.0	0.018269947685214984	0.01	-0.001826994768521501	0.001826994768521501	2.0	0.018269947685214984	0.01
G34-G18	G34	G18	e	2	-0.001125526353852707	0.001125526353852707	1.0	0.01125526353852707	0.01						-0.001125526353852707	0.001125526353852707	1.0	0.01125526353852707	0.01
G33-G7	G33	G7	e	2	-0.0011041940597657615	0.0011041940597657615	1.0	0.011041940597657614	0.01						-0.0011041940597657615	0.0011041940597657615	1.0	0.011041940597657614	0.01
G33-G44	G33	G44	e	2	-0.0011482396333978642	0.0011482396333978642	1.0	0.011482396333978642	0.01						-0.0011482396333978642	0.0011482396333978642	1.0	0.011482396333978642	0.01
G33-G56	G33	G56	e	2	-0.00184918030851559	0.00184918030851559	1.0	0.018491803085155887	0.01						-0.00184918030851559	0.00184918030851559	1.0	0.018491803085155887	0.01
G41-G24	G41	G24	e	2	0.0009535826181752567	0.0009535826181752567	1.0	0.009535826181752569	0.01						0.0009535826181752567	0.0009535826181752567	1.0	0.009535826181752569	0.01
G33-G85	G33	G85	e	2	-0.0008109681614038126	0.0008109681614038126	1.0	0.008109681614038123	0.01						-0.0008109681614038126	0.0008109681614038126	1.0	0.008109681614038123	0.01
G33-G100	G33	G100	e	2	-0.001023906973137359	0.001023906973137359	1.0	0.010239069731373594	0.01						-0.001023906973137359	0.001023906973137359	1.0	0.010239069731373594	0.01
G34-G4	G34	G4	e	2	0.0012617603338891535	0.0012617603338891535	1.0	0.012617603338891538	0.01						0.0012617603338891535	0.0012617603338891535	1.0	0.012617603338891538	0.01
G33-G42	G33	G42	e	2	0.0010896762703950826	0.0010896762703950826	1.0	0.010896762703950824	0.01						0.0010896762703950826	0.0010896762703950826	1.0	0.010896762703950824	0.01
G31-G65	G31	G65	e	2	0.0018636362669857082	0.0018636362669857082	1.0	0.018636362669857076	0.01						0.0018636362669857082	0.0018636362669857082	1.0	0.018636362669857076	0.01
G37-G5	G37	G5	e	2	-0.0007241220425008079	0.0007241220425008079	1.0	0.007241220425008083	0.01						-0.0007241220425008079	0.0007241220425008079	1.0	0.007241220425008083	0.01
G37-G11	G37	G11	e	2	-4.994618908941708e-05	4.994618908941708e-05	1.0	0.0004994618908941704	0.01	-5.729682892583105e-05	5.729682892583105e-05	2.0	0.0005729682892583102	0.01	-5.729682892583105e-05	5.729682892583105e-05	2.0	0.0005729682892583102	0.01
G95-G54	G95	G54	e	2	-0.00047904120229865573	0.00047904120229865573	1.0	0.004790412022986558	0.01						-0.00047904120229865573	0.00047904120229865573	1.0	0.004790412022986558	0.01
G88-G55	G88	G55	e	2	0.000753775436989577	0.000753775436989577	1.0	0.007537754369895772	0.01						0.000753775436989577	0.000753775436989577	1.0	0.007537754369895772	0.01
G95-G36	G95	G36	e	2	-0.002783816726753992	0.002783816726753992	1.0	0.02783816726753992	0.01	0.001557732917986667	0.001557732917986667	2.0	0.015577329179866671	0.01	-0.002783816726753992	0.002783816726753992	1.0	0.02783816726753992	0.01
G99-G100	G99	G100	e	2	-0.0012284123352895987	0.0012284123352895987	1.0	0.012284123352895984	0.01	0.0013937634454613006	0.0013937634454613006	2.0	0.013937634454612994	0.01	0.0013937634454613006	0.0013937634454613006	2.0	0.013937634454612994	0.01
G85-G23	G85	G23	e	2	0.0008871829873250569	0.0008871829873250569	1.0	0.008871829873250563	0.01						0.0008871829873250569	0.0008871829873250569	1.0	0.008871829873250563	0.01
G100-G53	G100	G53	e	2	-0.0011795566737547814	0.0011795566737547814	1.0	0.01179556673754781	0.01						-0.0011795566737547814	0.0011795566737547814	1.0	0.01179556673754781	0.01
G100-G52	G100	G52	e	2	0.0013380027200153553	0.0013380027200153553	1.0	0.013380027200153542	0.01	-0.0018815726389842537	0.0018815726389842537	2.0	0.018815726389842528	0.01	-0.0018815726389842537	0.0018815726389842537	2.0	0.018815726389842528	0.01
G76-G64	G76	G64	e	2	0.0008302537813009112	0.0008302537813009112	1.0	0.008302537813009112	0.01						0.0008302537813009112	0.0008302537813009112	1.0	0.008302537813009112	0.01
G91-G13	G91	G13	e	2	-2.0065983344131927e-05	2.0065983344131927e-05	1.0	0.00020065983344131922	0.01						-2.0065983344131927e-05	2.0065983344131927e-05	1.0	0.00020065983344131922	0.01
G100-G46	G100	G46	e	2	0.001859040085724154	0.001859040085724154	1.0	0.01859040085724154	0.01						0.001859040085724154	0.001859040085724154	1.0	0.01859040085724154	0.01
G81-G68	G81	G68	e	2	0.0010914485404278584	0.0010914485404278584	1.0	0.010914485404278567	0.01	-0.0011411344830408578	0.0011411344830408578	2.0	0.011411344830408574	0.01	-0.0011411344830408578	0.0011411344830408578	2.0	0.011411344830408574	0.01
G100-G43	G100	G43	e	2	0.0021042258333437004	0.0021042258333437004	1.0	0.021042258333437	0.01						0.0021042258333437004	0.0021042258333437004	1.0	0.021042258333437	0.01
G100-G40	G100	G40	e	2	0.0011447508413760486	0.0011447508413760486	1.0	0.011447508413760493	0.01						0.0011447508413760486	0.0011447508413760486	1.0	0.011447508413760493	0.01
G100-G34	G100	G34	e	2	-0.0007009055437305652	0.0007009055437305652	1.0	0.00700905543730565	0.01						-0.0007009055437305652	0.0007009055437305652	1.0	0.00700905543730565	0.01
G100-G22	G100	G22	e	2	-0.0006282866474730979	0.0006282866474730979	1.0	0.006282866474730977	0.01						-0.0006282866474730979	0.0006282866474730979	1.0	0.006282866474730977	0.01
G85-G47	G85	G47	e	2	-0.001327301147398315	0.001327301147398315	1.0	0.01327301147398316	0.01						-0.001327301147398315	0.001327301147398315	1.0	0.01327301147398316	0.01
G85-G55	G85	G55	e	2	-0.0009277101075543889	0.0009277101075543889	1.0	0.009277101075543883	0.01	0.00102672157018774	0.00102672157018774	2.0	0.010267215701877393	0.01	0.00102672157018774	0.00102672157018774	2.0	0.010267215701877393	0.01
G81-G65	G81	G65	e	2	0.0006884364380598422	0.0006884364380598422	1.0	0.006884364380598425	0.01						0.0006884364380598422	0.0006884364380598422	1.0	0.006884364380598425	0.01
G76-G72	G76	G72	e	2	0.0012447047981975887	0.0012447047981975887	1.0	0.012447047981975897	0.01						0.0012447047981975887	0.0012447047981975887	1.0	0.012447047981975897	0.01
G91-G15	G91	G15	e	2	0.00011012730660031447	0.00011012730660031447	1.0	0.001101273066003144	0.01						0.00011012730660031447	0.00011012730660031447	1.0	0.001101273066003144	0.01
G100-G1	G100	G1	e	2	0.0013264424090415061	0.0013264424090415061	1.0	0.013264424090415066	0.01						0.0013264424090415061	0.0013264424090415061	1.0	0.013264424090415066	0.01
G100-G87	G100	G87	e	2	-0.0005010841308656027	0.0005010841308656027	1.0	0.005010841308656028	0.01						-0.0005010841308656027	0.0005010841308656027	1.0	0.005010841308656028	0.01
G85-G59	G85	G59	e	2	-0.0005694064874096312	0.0005694064874096312	1.0	0.005694064874096306	0.01						-0.0005694064874096312	0.0005694064874096312	1.0	0.005694064874096306	0.01
G85-G64	G85	G64	e	2	0.00156408852759819	0.00156408852759819	1.0	0.015640885275981894	0.01						0.00156408852759819	0.00156408852759819	1.0	0.015640885275981894	0.01
G99-G92	G99	G92	e	2	-0.0008571816794576294	0.0008571816794576294	1.0	0.008571816794576295	0.01						-0.0008571816794576294	0.0008571816794576294	1.0	0.008571816794576295	0.01
G76-G92	G76	G92	e	2	-0.0010488459224291425	0.0010488459224291425	1.0	0.01048845922429142	0.01	-0.0009047874188736044	0.0009047874188736044	2.0	0.009047874188736045	0.01	-0.0010488459224291425	0.0010488459224291425	1.0	0.01048845922429142	0.01
G99-G41	G99	G41	e	2	0.0008126316468863043	0.0008126316468863043	1.0	0.008126316468863044	0.01						0.0008126316468863043	0.0008126316468863043	1.0	0.008126316468863044	0.01
G99-G28	G99	G28	e	2	0.0010971735923038118	0.0010971735923038118	1.0	0.01097173592303812	0.01						0.0010971735923038118	0.0010971735923038118	1.0	0.01097173592303812	0.01
G91-G21	G91	G21	e	2	0.0008189304256722239	0.0008189304256722239	1.0	0.008189304256722237	0.01						0.0008189304256722239	0.0008189304256722239	1.0	0.008189304256722237	0.01
G99-G85	G99	G85	e	2	0.0014931174969433731	0.0014931174969433731	1.0	0.014931174969433731	0.01	0.0011483346993953454	0.0011483346993953454	2.0	0.011483346993953448	0.01	0.0014931174969433731	0.0014931174969433731	1.0	0.014931174969433731	0.01
G84-G95	G84	G95	e	2	0.00096176486435511	0.00096176486435511	1.0	0.009617648643551096	0.01						0.00096176486435511	0.00096176486435511	1.0	0.009617648643551096	0.01
G99-G5	G99	G5	e	2	0.0015105528076266531	0.0015105528076266531	1.0	0.015105528076266535	0.01	0.0013784723473969356	0.0013784723473969356	2.0	0.013784723473969356	0.01	0.0015105528076266531	0.0015105528076266531	1.0	0.015105528076266535	0.01
G91-G27	G91	G27	e	2	-0.0011861629362089512	0.0011861629362089512	1.0	0.01186162936208951	0.01						-0.0011861629362089512	0.0011861629362089512	1.0	0.01186162936208951	0.01
